mechanism,patient,missing_rate,imputer,mean_rmse,med_rmse,ac_time,it_time,memory
MAR_m,AUY8KYW,15,mlp_opt_0001,9.53,8.0,3326.99,0.0036,12436.27
MAR_m,AUY8KYW,25,mean,11.11,8.0,428.24,0.0005,4395.43
MAR_m,AUY8KYW,25,reg_opt_00001,6.52,5.0,744.2,0.0008,5423.29
MAR_m,AUY8KYW,25,tree_gp_10000,5.58,4.0,879.09,0.0009,5966.03
MAR_m,AUY8KYW,25,mlp_opt_0001,9.85,8.0,3253.9,0.0035,12321.06
MAR_m,AUY8KYW,5,mean,11.04,9.0,455.99,0.0005,4394.5
MAR_m,AUY8KYW,5,reg_opt_00001,5.96,4.0,740.77,0.0008,5558.78
MAR_m,AUY8KYW,5,tree_gp_10000,4.97,3.0,984.55,0.0011,6139.39
MAR_m,AUY8KYW,5,mlp_opt_0001,9.21,7.0,3508.58,0.0038,12563.9
MAR_m,AUY8KYW,20,mean,11.08,8.0,429.34,0.0005,4395.22
MAR_m,AUY8KYW,20,reg_opt_00001,6.39,4.0,766.79,0.0008,5453.85
MAR_m,AUY8KYW,20,tree_gp_10000,5.48,4.0,908.96,0.001,6168.14
MAR_m,AUY8KYW,20,mlp_opt_0001,9.7,8.0,3373.28,0.0036,12376.75
MAR_m,A3OU183,25,mean,7.44,5.0,36.52,0.0005,355.4
MAR_m,A3OU183,25,reg_opt_00001,5.92,4.0,61.09,0.0008,438.42
MAR_m,A3OU183,25,tree_gp_10000,5.18,4.0,70.6,0.0009,452.04
MAR_m,A3OU183,25,mlp_opt_0001,3.4,2.0,258.64,0.0034,996.32
MAR_m,A3OU183,5,mean,7.37,5.0,29.54,0.0004,355.33
MAR_m,A3OU183,5,reg_opt_00001,5.6,4.0,59.55,0.0008,449.34
MAR_m,A3OU183,5,tree_gp_10000,4.98,3.0,77.39,0.001,464.53
MAR_m,A3OU183,5,mlp_opt_0001,3.13,2.0,275.24,0.0037,1015.92
MAR_m,A3OU183,10,mean,7.33,5.0,29.25,0.0004,355.35
MAR_m,A3OU183,10,reg_opt_00001,5.67,4.0,62.87,0.0008,446.62
MAR_m,A3OU183,10,tree_gp_10000,4.97,3.0,66.17,0.0009,461.56
MAR_m,A3OU183,10,mlp_opt_0001,3.2,2.0,271.76,0.0036,1010.61
MAR_m,A3OU183,20,mean,7.4,5.0,39.1,0.0005,355.39
MAR_m,A3OU183,20,reg_opt_00001,5.86,4.0,50.25,0.0007,441.05
MAR_m,A3OU183,20,tree_gp_10000,5.15,4.0,68.0,0.0009,454.78
MAR_m,A3OU183,20,mlp_opt_0001,3.35,2.0,269.19,0.0036,1000.78
MAR_m,A3OU183,15,mean,7.4,5.0,29.31,0.0004,355.37
MAR_m,A3OU183,15,reg_opt_00001,5.78,4.0,60.19,0.0008,443.83
MAR_m,A3OU183,15,tree_gp_10000,5.1,3.0,72.06,0.001,458.62
MAR_m,A3OU183,15,mlp_opt_0001,3.3,2.0,282.81,0.0038,1005.56
MAR_m,AOYM4KG,5,mean,13.24,9.0,72.41,0.0005,693.62
MAR_m,AOYM4KG,5,reg_opt_00001,8.42,4.0,115.34,0.0008,877.51
MAR_m,AOYM4KG,5,tree_gp_10000,7.31,3.0,158.07,0.0011,909.91
MAR_m,AOYM4KG,5,mlp_opt_0001,3.77,1.0,534.19,0.0036,1982.72
MAR_m,AOYM4KG,10,mean,13.34,9.0,74.02,0.0005,693.66
MAR_m,AOYM4KG,10,reg_opt_00001,8.67,5.0,126.83,0.0009,871.23
MAR_m,AOYM4KG,10,tree_gp_10000,7.63,3.0,145.32,0.001,905.78
MAR_m,AOYM4KG,10,mlp_opt_0001,4.01,2.0,532.99,0.0036,1972.96
MAR_m,AOYM4KG,20,mean,13.32,9.0,61.85,0.0004,693.73
MAR_m,AOYM4KG,20,reg_opt_00001,9.0,5.0,115.96,0.0008,861.19
MAR_m,AOYM4KG,20,tree_gp_10000,7.91,4.0,136.44,0.0009,896.12
MAR_m,AOYM4KG,20,mlp_opt_0001,4.33,2.0,523.84,0.0036,1953.63
MAR_m,AOYM4KG,15,mean,13.29,9.0,68.7,0.0005,693.7
MAR_m,AOYM4KG,15,reg_opt_00001,8.82,5.0,126.57,0.0009,866.34
MAR_m,AOYM4KG,15,tree_gp_10000,7.71,4.0,142.03,0.001,901.85
MAR_m,AOYM4KG,15,mlp_opt_0001,4.14,2.0,531.77,0.0036,1963.1
MAR_m,AOYM4KG,25,mean,13.23,9.0,61.88,0.0004,693.77
MAR_m,AOYM4KG,25,reg_opt_00001,9.16,5.0,109.79,0.0007,856.17
MAR_m,AOYM4KG,25,tree_gp_10000,7.98,4.0,142.53,0.001,892.5
MAR_m,AOYM4KG,25,mlp_opt_0001,4.49,2.0,518.3,0.0035,1944.96
MAR_m,AV2GF3B,20,mean,10.21,7.0,31.04,0.0004,366.97
MAR_m,AV2GF3B,20,reg_opt_00001,6.89,5.0,53.89,0.0007,455.36
MAR_m,AV2GF3B,20,tree_gp_10000,6.28,4.0,75.18,0.001,468.99
MAR_m,AV2GF3B,20,mlp_opt_0001,9.34,6.0,261.48,0.0034,1033.04
MAR_m,AV2GF3B,25,mean,10.28,7.0,33.47,0.0004,366.99
MAR_m,AV2GF3B,25,reg_opt_00001,7.03,5.0,50.81,0.0007,452.84
MAR_m,AV2GF3B,25,tree_gp_10000,6.28,4.0,60.48,0.0008,466.35
MAR_m,AV2GF3B,25,mlp_opt_0001,9.45,7.0,265.97,0.0034,1028.57
MAR_m,AV2GF3B,15,mean,10.1,7.0,40.57,0.0005,366.95
MAR_m,AV2GF3B,15,reg_opt_00001,6.73,5.0,67.76,0.0009,458.1
MAR_m,AV2GF3B,15,tree_gp_10000,6.11,4.0,77.72,0.001,472.17
MAR_m,AV2GF3B,15,mlp_opt_0001,9.16,6.0,278.78,0.0036,1038.31
MAR_m,AV2GF3B,5,mean,9.82,7.0,28.79,0.0004,366.91
MAR_m,AV2GF3B,5,reg_opt_00001,6.41,5.0,71.07,0.0009,464.11
MAR_m,AV2GF3B,5,tree_gp_10000,5.84,4.0,78.71,0.001,479.19
MAR_m,AV2GF3B,5,mlp_opt_0001,8.82,6.0,290.63,0.0037,1049.03
MAR_m,AV2GF3B,10,mean,9.98,7.0,38.28,0.0005,366.93
MAR_m,AV2GF3B,10,reg_opt_00001,6.53,5.0,64.62,0.0008,460.92
MAR_m,AV2GF3B,10,tree_gp_10000,5.89,4.0,80.59,0.001,476.05
MAR_m,AV2GF3B,10,mlp_opt_0001,8.97,6.0,289.45,0.0037,1043.25
MAR_m,A0NVTRV,15,mean,8.75,7.0,156.85,0.0004,1760.44
MAR_m,A0NVTRV,15,reg_opt_00001,3.74,2.0,309.7,0.0008,2197.73
MAR_m,A0NVTRV,15,tree_gp_10000,3.13,2.0,383.1,0.001,2333.8
MAR_m,A0NVTRV,15,mlp_opt_0001,5.83,4.0,1329.9,0.0036,4981.63
MAR_m,A0NVTRV,5,mean,8.67,6.0,166.43,0.0004,1760.25
MAR_m,A0NVTRV,5,reg_opt_00001,3.62,2.0,304.24,0.0008,2226.8
MAR_m,A0NVTRV,5,tree_gp_10000,3.03,2.0,399.81,0.0011,2363.14
MAR_m,A0NVTRV,5,mlp_opt_0001,5.79,4.0,1370.77,0.0037,5032.39
MAR_m,A0NVTRV,20,mean,8.75,7.0,179.0,0.0005,1760.54
MAR_m,A0NVTRV,20,reg_opt_00001,3.8,2.0,274.64,0.0007,2185.35
MAR_m,A0NVTRV,20,tree_gp_10000,3.21,2.0,354.6,0.001,2351.64
MAR_m,A0NVTRV,20,mlp_opt_0001,6.0,4.0,1318.14,0.0035,4958.25
MAR_m,A0NVTRV,10,mean,8.68,6.0,194.07,0.0005,1760.35
MAR_m,A0NVTRV,10,reg_opt_00001,3.67,2.0,299.82,0.0008,2212.09
MAR_m,A0NVTRV,10,tree_gp_10000,3.09,2.0,377.68,0.001,2343.04
MAR_m,A0NVTRV,10,mlp_opt_0001,5.85,4.0,1358.28,0.0037,5006.0
MAR_m,A0NVTRV,25,mean,8.73,7.0,180.0,0.0005,1760.62
MAR_m,A0NVTRV,25,reg_opt_00001,3.85,2.0,282.62,0.0008,2172.7
MAR_m,A0NVTRV,25,tree_gp_10000,3.23,2.0,366.23,0.001,2326.31
MAR_m,A0NVTRV,25,mlp_opt_0001,6.05,4.0,1311.21,0.0035,4935.94
MAR_m,A1K5DRI,10,mean,9.9,8.0,418.49,0.0005,4198.84
MAR_m,A1K5DRI,10,reg_opt_00001,4.63,3.0,773.01,0.0009,5276.14
MAR_m,A1K5DRI,10,tree_gp_10000,4.01,3.0,914.95,0.001,5774.67
MAR_m,A1K5DRI,10,mlp_opt_0001,7.73,6.0,3196.46,0.0036,11942.26
MAR_m,A1K5DRI,5,mean,9.87,8.0,447.7,0.0005,4198.6
MAR_m,A1K5DRI,5,reg_opt_00001,4.51,3.0,678.54,0.0008,5311.18
MAR_m,A1K5DRI,5,tree_gp_10000,3.81,3.0,909.76,0.001,5922.81
MAR_m,A1K5DRI,5,mlp_opt_0001,7.6,6.0,3255.11,0.0037,12003.58
MAR_m,A1K5DRI,20,mean,9.99,8.0,420.48,0.0005,4199.29
MAR_m,A1K5DRI,20,reg_opt_00001,4.85,3.0,711.7,0.0008,5213.1
MAR_m,A1K5DRI,20,tree_gp_10000,4.06,3.0,872.23,0.001,5645.1
MAR_m,A1K5DRI,20,mlp_opt_0001,7.95,6.0,3117.01,0.0035,11824.77
MAR_m,A1K5DRI,15,mean,9.94,8.0,471.78,0.0005,4199.07
MAR_m,A1K5DRI,15,reg_opt_00001,4.74,3.0,768.78,0.0009,5243.11
MAR_m,A1K5DRI,15,tree_gp_10000,3.98,3.0,897.58,0.001,5854.51
MAR_m,A1K5DRI,15,mlp_opt_0001,7.85,6.0,3206.41,0.0036,11881.63
MAR_m,A1K5DRI,25,mean,10.04,8.0,405.71,0.0005,4199.5
MAR_m,A1K5DRI,25,reg_opt_00001,4.96,3.0,739.21,0.0008,5182.32
MAR_m,A1K5DRI,25,tree_gp_10000,4.17,3.0,828.34,0.0009,5691.05
MAR_m,A1K5DRI,25,mlp_opt_0001,8.07,6.0,3158.38,0.0036,11772.14
MAR_m,AYEFCWQ,5,mean,10.25,9.0,531.52,0.0005,5415.9
MAR_m,AYEFCWQ,5,reg_opt_00001,4.82,3.0,955.44,0.0008,6851.59
MAR_m,AYEFCWQ,5,tree_gp_10000,4.05,3.0,1147.21,0.001,7972.61
MAR_m,AYEFCWQ,5,mlp_opt_0001,1.85,1.0,4193.54,0.0037,15483.09
MAR_m,AYEFCWQ,15,mean,10.32,9.0,546.24,0.0005,5416.5
MAR_m,AYEFCWQ,15,reg_opt_00001,5.03,3.0,976.19,0.0009,6765.13
MAR_m,AYEFCWQ,15,tree_gp_10000,4.24,3.0,1129.51,0.001,8129.46
MAR_m,AYEFCWQ,15,mlp_opt_0001,1.97,1.0,4110.98,0.0036,15326.17
MAR_m,AYEFCWQ,10,mean,10.29,9.0,485.8,0.0004,5416.21
MAR_m,AYEFCWQ,10,reg_opt_00001,4.94,3.0,986.13,0.0009,6806.15
MAR_m,AYEFCWQ,10,tree_gp_10000,4.18,3.0,1196.8,0.001,7938.39
MAR_m,AYEFCWQ,10,mlp_opt_0001,7.2,5.0,4188.73,0.0037,15399.62
MAR_m,AYEFCWQ,20,mean,10.33,9.0,508.84,0.0004,5416.78
MAR_m,AYEFCWQ,20,reg_opt_00001,5.12,4.0,904.76,0.0008,6723.9
MAR_m,AYEFCWQ,20,tree_gp_10000,4.39,3.0,1130.46,0.001,7742.56
MAR_m,AYEFCWQ,20,mlp_opt_0001,2.07,1.0,4118.67,0.0036,15254.12
MAR_m,AYEFCWQ,25,mean,10.35,9.0,570.01,0.0005,5417.05
MAR_m,AYEFCWQ,25,reg_opt_00001,5.21,4.0,934.63,0.0008,6684.83
MAR_m,AYEFCWQ,25,tree_gp_10000,4.44,3.0,1098.68,0.001,7819.6
MAR_m,AYEFCWQ,25,mlp_opt_0001,7.4,5.0,4078.14,0.0036,15184.28
MAR_m,AMV7EQF,15,mean,12.44,11.0,429.5,0.0005,4108.12
MAR_m,AMV7EQF,15,reg_opt_00001,6.03,4.0,739.65,0.0009,5131.2
MAR_m,AMV7EQF,15,tree_gp_10000,5.11,4.0,891.85,0.001,5677.3
MAR_m,AMV7EQF,15,mlp_opt_0001,8.2,6.0,3122.59,0.0036,11623.26
MAR_m,AMV7EQF,10,mean,12.3,11.0,425.4,0.0005,4107.9
MAR_m,AMV7EQF,10,reg_opt_00001,5.93,4.0,742.35,0.0009,5161.09
MAR_m,AMV7EQF,10,tree_gp_10000,5.02,3.0,875.77,0.001,5728.17
MAR_m,AMV7EQF,10,mlp_opt_0001,8.13,6.0,3181.25,0.0037,11680.71
MAR_m,AMV7EQF,25,mean,12.71,11.0,431.29,0.0005,4108.54
MAR_m,AMV7EQF,25,reg_opt_00001,6.21,4.0,675.41,0.0008,5070.28
MAR_m,AMV7EQF,25,tree_gp_10000,5.29,4.0,795.08,0.0009,5614.08
MAR_m,AMV7EQF,25,mlp_opt_0001,8.35,6.0,3066.91,0.0035,11516.64
MAR_m,AMV7EQF,20,mean,12.54,11.0,404.94,0.0005,4108.34
MAR_m,AMV7EQF,20,reg_opt_00001,6.12,4.0,739.9,0.0009,5099.79
MAR_m,AMV7EQF,20,tree_gp_10000,5.22,4.0,878.08,0.001,5648.93
MAR_m,AMV7EQF,20,mlp_opt_0001,8.26,6.0,3113.87,0.0036,11567.67
MAR_m,AMV7EQF,5,mean,12.08,10.0,405.38,0.0005,4107.66
MAR_m,AMV7EQF,5,reg_opt_00001,5.81,4.0,756.29,0.0009,5196.53
MAR_m,AMV7EQF,5,tree_gp_10000,4.9,3.0,933.01,0.0011,5804.82
MAR_m,AMV7EQF,5,mlp_opt_0001,7.95,6.0,3281.76,0.0038,11742.94
MAR_m,AZIK4ZA,15,mean,17.47,12.0,364.95,0.0005,3495.96
MAR_m,AZIK4ZA,15,reg_opt_00001,6.09,4.0,629.04,0.0009,4366.26
MAR_m,AZIK4ZA,15,tree_gp_10000,4.79,3.0,716.05,0.001,4716.6
MAR_m,AZIK4ZA,15,mlp_opt_0001,12.47,10.0,2623.95,0.0036,9892.33
MAR_m,AZIK4ZA,5,mean,17.73,12.0,366.06,0.0005,3495.57
MAR_m,AZIK4ZA,5,reg_opt_00001,5.73,4.0,604.99,0.0008,4421.0
MAR_m,AZIK4ZA,5,tree_gp_10000,4.56,3.0,721.93,0.001,4762.15
MAR_m,AZIK4ZA,5,mlp_opt_0001,11.84,9.0,2737.73,0.0037,9992.65
MAR_m,AZIK4ZA,20,mean,17.45,11.0,373.09,0.0005,3496.14
MAR_m,AZIK4ZA,20,reg_opt_00001,6.26,4.0,625.55,0.0008,4340.01
MAR_m,AZIK4ZA,20,tree_gp_10000,4.96,3.0,730.29,0.001,4786.34
MAR_m,AZIK4ZA,20,mlp_opt_0001,12.77,10.0,2634.79,0.0036,9844.28
MAR_m,AZIK4ZA,10,mean,17.56,12.0,342.65,0.0005,3495.77
MAR_m,AZIK4ZA,10,reg_opt_00001,5.89,4.0,648.69,0.0009,4393.5
MAR_m,AZIK4ZA,10,tree_gp_10000,4.63,3.0,765.91,0.001,4728.99
MAR_m,AZIK4ZA,10,mlp_opt_0001,12.15,10.0,2711.42,0.0037,9939.77
MAR_m,AZIK4ZA,25,mean,17.39,11.0,348.87,0.0005,3496.31
MAR_m,AZIK4ZA,25,reg_opt_00001,6.43,4.0,589.39,0.0008,4313.59
MAR_m,AZIK4ZA,25,tree_gp_10000,5.05,3.0,687.34,0.0009,4672.36
MAR_m,AZIK4ZA,25,mlp_opt_0001,13.06,11.0,2643.78,0.0036,9801.03
MAR_m,AJWW3IY,20,mean,10.61,8.0,346.03,0.0005,3306.33
MAR_m,AJWW3IY,20,reg_opt_00001,4.57,3.0,590.39,0.0008,4103.87
MAR_m,AJWW3IY,20,tree_gp_10000,3.92,2.0,653.28,0.0009,4409.85
MAR_m,AJWW3IY,20,mlp_opt_0001,7.2,6.0,2469.2,0.0035,9309.45
MAR_m,AJWW3IY,10,mean,10.41,8.0,330.94,0.0005,3305.98
MAR_m,AJWW3IY,10,reg_opt_00001,4.36,3.0,578.4,0.0008,4154.44
MAR_m,AJWW3IY,10,tree_gp_10000,3.63,2.0,701.76,0.001,4525.89
MAR_m,AJWW3IY,10,mlp_opt_0001,6.99,6.0,2558.21,0.0037,9398.27
MAR_m,AJWW3IY,15,mean,10.52,8.0,330.25,0.0005,3306.16
MAR_m,AJWW3IY,15,reg_opt_00001,4.47,3.0,593.17,0.0008,4129.01
MAR_m,AJWW3IY,15,tree_gp_10000,3.77,2.0,688.67,0.001,4514.97
MAR_m,AJWW3IY,15,mlp_opt_0001,7.11,6.0,2524.73,0.0036,9353.5
MAR_m,AJWW3IY,25,mean,10.68,8.0,350.54,0.0005,3306.49
MAR_m,AJWW3IY,25,reg_opt_00001,4.67,3.0,575.22,0.0008,4079.1
MAR_m,AJWW3IY,25,tree_gp_10000,3.93,3.0,674.63,0.001,4456.91
MAR_m,AJWW3IY,25,mlp_opt_0001,7.3,6.0,2481.45,0.0036,9268.87
MAR_m,AJWW3IY,5,mean,10.27,8.0,326.3,0.0005,3305.79
MAR_m,AJWW3IY,5,reg_opt_00001,4.23,3.0,583.2,0.0008,4180.7
MAR_m,AJWW3IY,5,tree_gp_10000,3.62,2.0,724.99,0.001,4648.84
MAR_m,AJWW3IY,5,mlp_opt_0001,6.86,5.0,2662.76,0.0038,9447.16
MAR_m,AX6281V,25,mean,11.81,8.0,313.85,0.0005,3214.12
MAR_m,AX6281V,25,reg_opt_00001,5.01,3.0,565.4,0.0008,3966.44
MAR_m,AX6281V,25,tree_gp_10000,4.1,3.0,647.59,0.001,4400.42
MAR_m,AX6281V,25,mlp_opt_0001,2.22,2.0,2364.46,0.0035,9008.5
MAR_m,AX6281V,20,mean,11.89,8.0,368.25,0.0005,3213.96
MAR_m,AX6281V,20,reg_opt_00001,4.9,3.0,568.91,0.0008,3989.72
MAR_m,AX6281V,20,tree_gp_10000,4.07,3.0,698.58,0.001,4328.77
MAR_m,AX6281V,20,mlp_opt_0001,2.15,2.0,2401.41,0.0035,9050.93
MAR_m,AX6281V,5,mean,12.08,8.0,339.51,0.0005,3213.43
MAR_m,AX6281V,5,reg_opt_00001,4.58,3.0,603.6,0.0009,4065.22
MAR_m,AX6281V,5,tree_gp_10000,3.8,2.0,664.9,0.001,4485.4
MAR_m,AX6281V,5,mlp_opt_0001,1.93,1.0,2513.83,0.0037,9184.97
MAR_m,AX6281V,10,mean,12.02,8.0,309.51,0.0005,3213.62
MAR_m,AX6281V,10,reg_opt_00001,4.67,3.0,615.4,0.0009,4039.03
MAR_m,AX6281V,10,tree_gp_10000,3.91,2.0,714.68,0.0011,4553.18
MAR_m,AX6281V,10,mlp_opt_0001,2.0,1.0,2502.68,0.0037,9138.0
MAR_m,AX6281V,15,mean,11.97,8.0,310.18,0.0005,3213.79
MAR_m,AX6281V,15,reg_opt_00001,4.78,3.0,572.63,0.0008,4013.95
MAR_m,AX6281V,15,tree_gp_10000,4.05,3.0,700.99,0.001,4347.4
MAR_m,AX6281V,15,mlp_opt_0001,2.07,1.0,2476.4,0.0036,9094.26
MAR_m,AYWIEKR,25,mean,10.93,8.0,438.69,0.0005,4101.38
MAR_m,AYWIEKR,25,reg_opt_00001,5.28,4.0,702.2,0.0008,5061.45
MAR_m,AYWIEKR,25,tree_gp_10000,4.35,3.0,862.92,0.001,5856.67
MAR_m,AYWIEKR,25,mlp_opt_0001,7.88,6.0,3019.79,0.0035,11497.66
MAR_m,AYWIEKR,5,mean,10.46,7.0,449.85,0.0005,4100.51
MAR_m,AYWIEKR,5,reg_opt_00001,4.74,3.0,785.14,0.0009,5186.49
MAR_m,AYWIEKR,5,tree_gp_10000,3.98,3.0,870.57,0.001,5741.98
MAR_m,AYWIEKR,5,mlp_opt_0001,7.75,6.0,3225.86,0.0037,11724.13
MAR_m,AYWIEKR,15,mean,10.71,7.0,434.11,0.0005,4100.97
MAR_m,AYWIEKR,15,reg_opt_00001,5.01,3.0,742.57,0.0009,5120.92
MAR_m,AYWIEKR,15,tree_gp_10000,4.18,3.0,843.76,0.001,5678.58
MAR_m,AYWIEKR,15,mlp_opt_0001,7.59,6.0,3169.31,0.0037,11604.43
MAR_m,AYWIEKR,20,mean,10.81,7.0,422.24,0.0005,4101.18
MAR_m,AYWIEKR,20,reg_opt_00001,5.15,3.0,647.72,0.0007,5091.1
MAR_m,AYWIEKR,20,tree_gp_10000,4.23,3.0,857.42,0.001,5755.18
MAR_m,AYWIEKR,20,mlp_opt_0001,8.15,6.0,3121.0,0.0036,11549.93
MAR_m,AYWIEKR,10,mean,10.6,7.0,395.71,0.0005,4100.74
MAR_m,AYWIEKR,10,reg_opt_00001,4.86,3.0,766.32,0.0009,5153.76
MAR_m,AYWIEKR,10,tree_gp_10000,3.96,3.0,893.23,0.001,5777.39
MAR_m,AYWIEKR,10,mlp_opt_0001,7.88,6.0,3219.24,0.0037,11657.9
MAR_m,ATHKM6V,15,mean,7.24,5.0,223.29,0.0005,2174.32
MAR_m,ATHKM6V,15,reg_opt_00001,3.95,3.0,397.0,0.0009,2715.71
MAR_m,ATHKM6V,15,tree_gp_10000,3.26,2.0,461.48,0.001,2865.81
MAR_m,ATHKM6V,15,mlp_opt_0001,1.86,1.0,1655.74,0.0036,6152.99
MAR_m,ATHKM6V,25,mean,7.27,5.0,212.91,0.0005,2174.54
MAR_m,ATHKM6V,25,reg_opt_00001,4.11,3.0,332.56,0.0007,2683.54
MAR_m,ATHKM6V,25,tree_gp_10000,3.43,2.0,432.92,0.0009,2857.35
MAR_m,ATHKM6V,25,mlp_opt_0001,2.01,1.0,1622.22,0.0035,6095.98
MAR_m,ATHKM6V,10,mean,7.21,5.0,220.88,0.0005,2174.21
MAR_m,ATHKM6V,10,reg_opt_00001,3.91,2.0,384.87,0.0008,2732.62
MAR_m,ATHKM6V,10,tree_gp_10000,3.23,2.0,463.04,0.001,2878.87
MAR_m,ATHKM6V,10,mlp_opt_0001,1.81,1.0,1695.26,0.0037,6183.38
MAR_m,ATHKM6V,20,mean,7.24,5.0,235.82,0.0005,2174.44
MAR_m,ATHKM6V,20,reg_opt_00001,4.02,3.0,371.26,0.0008,2699.06
MAR_m,ATHKM6V,20,tree_gp_10000,3.33,2.0,456.23,0.001,2868.86
MAR_m,ATHKM6V,20,mlp_opt_0001,1.93,1.0,1659.34,0.0036,6121.2
MAR_m,ATHKM6V,5,mean,7.17,5.0,226.37,0.0005,2174.08
MAR_m,ATHKM6V,5,reg_opt_00001,3.82,2.0,378.13,0.0008,2750.2
MAR_m,ATHKM6V,5,tree_gp_10000,3.2,2.0,484.31,0.0011,2897.17
MAR_m,ATHKM6V,5,mlp_opt_0001,1.75,1.0,1738.07,0.0038,6214.4
MAR_m,AFPB8J2,5,mean,9.55,7.0,351.07,0.0005,3600.35
MAR_m,AFPB8J2,5,reg_opt_00001,4.76,3.0,661.09,0.0009,4554.43
MAR_m,AFPB8J2,5,tree_gp_10000,3.91,3.0,808.27,0.0011,4885.62
MAR_m,AFPB8J2,5,mlp_opt_0001,6.9,5.0,2806.69,0.0037,10293.1
MAR_m,AFPB8J2,10,mean,9.49,7.0,365.27,0.0005,3600.56
MAR_m,AFPB8J2,10,reg_opt_00001,4.82,3.0,599.25,0.0008,4525.14
MAR_m,AFPB8J2,10,tree_gp_10000,4.04,3.0,719.5,0.0009,4953.74
MAR_m,AFPB8J2,10,mlp_opt_0001,6.94,5.0,2785.0,0.0037,10238.69
MAR_m,AFPB8J2,20,mean,9.57,7.0,358.62,0.0005,3600.94
MAR_m,AFPB8J2,20,reg_opt_00001,5.0,4.0,628.94,0.0008,4469.87
MAR_m,AFPB8J2,20,tree_gp_10000,4.16,3.0,746.08,0.001,4880.95
MAR_m,AFPB8J2,20,mlp_opt_0001,7.06,5.0,2720.51,0.0036,10139.38
MAR_m,AFPB8J2,15,mean,9.51,7.0,352.78,0.0005,3600.75
MAR_m,AFPB8J2,15,reg_opt_00001,4.92,3.0,664.82,0.0009,4497.23
MAR_m,AFPB8J2,15,tree_gp_10000,4.07,3.0,738.16,0.001,4944.2
MAR_m,AFPB8J2,15,mlp_opt_0001,7.01,5.0,2767.74,0.0036,10187.94
MAR_m,AFPB8J2,25,mean,9.62,7.0,381.62,0.0005,3601.12
MAR_m,AFPB8J2,25,reg_opt_00001,5.07,4.0,610.09,0.0008,4444.36
MAR_m,AFPB8J2,25,tree_gp_10000,4.26,3.0,733.97,0.001,4880.74
MAR_m,AFPB8J2,25,mlp_opt_0001,7.1,5.0,2722.37,0.0036,10094.3
MAR_m,A0VFT1N,25,mean,12.7,9.0,436.02,0.0005,4136.59
MAR_m,A0VFT1N,25,reg_opt_00001,5.18,4.0,733.96,0.0008,5103.67
MAR_m,A0VFT1N,25,tree_gp_10000,4.21,3.0,830.05,0.0009,5524.32
MAR_m,A0VFT1N,25,mlp_opt_0001,9.65,7.0,3018.14,0.0035,11595.09
MAR_m,A0VFT1N,15,mean,12.55,9.0,441.24,0.0005,4136.17
MAR_m,A0VFT1N,15,reg_opt_00001,4.94,3.0,655.07,0.0007,5166.11
MAR_m,A0VFT1N,15,tree_gp_10000,4.1,3.0,861.5,0.001,5578.43
MAR_m,A0VFT1N,15,mlp_opt_0001,9.35,7.0,3141.91,0.0036,11703.01
MAR_m,A0VFT1N,20,mean,12.56,9.0,458.75,0.0005,4136.38
MAR_m,A0VFT1N,20,reg_opt_00001,5.06,3.0,721.67,0.0008,5134.36
MAR_m,A0VFT1N,20,tree_gp_10000,4.12,3.0,883.92,0.001,5543.51
MAR_m,A0VFT1N,20,mlp_opt_0001,9.5,7.0,3125.39,0.0036,11647.53
MAR_m,A0VFT1N,10,mean,12.43,9.0,412.42,0.0005,4135.94
MAR_m,A0VFT1N,10,reg_opt_00001,4.8,3.0,768.82,0.0009,5197.78
MAR_m,A0VFT1N,10,tree_gp_10000,3.95,3.0,929.9,0.0011,5817.82
MAR_m,A0VFT1N,10,mlp_opt_0001,9.17,7.0,3249.25,0.0037,11762.01
MAR_m,A0VFT1N,5,mean,12.4,9.0,418.2,0.0005,4135.71
MAR_m,A0VFT1N,5,reg_opt_00001,4.68,3.0,706.79,0.0008,5232.14
MAR_m,A0VFT1N,5,tree_gp_10000,3.89,2.0,882.46,0.001,5730.33
MAR_m,A0VFT1N,5,mlp_opt_0001,9.03,7.0,3307.88,0.0038,11821.63
MAR_m,AURCTAK,5,mean,9.36,7.0,55.34,0.0005,564.51
MAR_m,AURCTAK,5,reg_opt_00001,7.3,5.0,101.73,0.0009,714.07
MAR_m,AURCTAK,5,tree_gp_10000,6.38,4.0,117.13,0.001,739.45
MAR_m,AURCTAK,5,mlp_opt_0001,3.75,2.0,424.57,0.0036,1613.61
MAR_m,AURCTAK,15,mean,9.47,7.0,60.34,0.0005,564.57
MAR_m,AURCTAK,15,reg_opt_00001,7.54,5.0,99.75,0.0008,705.04
MAR_m,AURCTAK,15,tree_gp_10000,6.67,4.0,116.12,0.001,729.88
MAR_m,AURCTAK,15,mlp_opt_0001,4.05,3.0,427.5,0.0036,1597.34
MAR_m,AURCTAK,10,mean,9.35,7.0,62.05,0.0005,564.54
MAR_m,AURCTAK,10,reg_opt_00001,7.4,5.0,85.23,0.0007,709.49
MAR_m,AURCTAK,10,tree_gp_10000,6.47,4.0,123.54,0.001,734.22
MAR_m,AURCTAK,10,mlp_opt_0001,3.92,2.0,440.9,0.0037,1605.72
MAR_m,AURCTAK,20,mean,9.43,7.0,52.93,0.0004,564.6
MAR_m,AURCTAK,20,reg_opt_00001,7.66,6.0,93.04,0.0008,700.58
